,日期,收盘价,基差,指数,贴水率
1068,2014-06-05,,,,
1069,2014-06-06,,,,
1070,2014-06-09,,,,
1071,2014-06-10,,,,
1072,2014-06-11,,,,
1073,2014-06-12,,,,
1074,2014-06-13,,,,
1075,2014-06-16,,,,
1076,2014-06-17,,,,
1077,2014-06-18,,,,
1078,2014-06-19,,,,
1079,2014-06-20,,,,
1080,2014-06-23,,,,
1081,2014-06-24,,,,
1082,2014-06-25,,,,
1083,2014-06-26,,,,
1084,2014-06-27,,,,
1085,2014-06-30,,,,
1086,2014-07-01,,,,
1087,2014-07-02,,,,
1088,2014-07-03,,,,
1089,2014-07-04,,,,
1090,2014-07-07,,,,
1091,2014-07-08,,,,
1092,2014-07-09,,,,
1093,2014-07-10,,,,
1094,2014-07-11,,,,
1095,2014-07-14,,,,
1096,2014-07-15,,,,
1097,2014-07-16,,,,
1098,2014-07-17,,,,
1099,2014-07-18,,,,
1100,2014-07-21,,,,
1101,2014-07-22,,,,
1102,2014-07-23,,,,
1103,2014-07-24,,,,
1104,2014-07-25,,,,
1105,2014-07-28,,,,
1106,2014-07-29,,,,
1107,2014-07-30,,,,
1108,2014-07-31,,,,
1109,2014-08-01,,,,
1110,2014-08-04,,,,
1111,2014-08-05,,,,
1112,2014-08-06,,,,
1113,2014-08-07,,,,
1114,2014-08-08,,,,
1115,2014-08-11,,,,
1116,2014-08-12,,,,
1117,2014-08-13,,,,
1118,2014-08-14,,,,
1119,2014-08-15,,,,
1120,2014-08-18,,,,
1121,2014-08-19,,,,
1122,2014-08-20,,,,
1123,2014-08-21,,,,
1124,2014-08-22,,,,
1125,2014-08-25,,,,
1126,2014-08-26,,,,
1127,2014-08-27,,,,
1128,2014-08-28,,,,
1129,2014-08-29,,,,
1130,2014-09-01,,,,
1131,2014-09-02,,,,
1132,2014-09-03,,,,
1133,2014-09-04,,,,
1134,2014-09-05,,,,
1135,2014-09-09,,,,
1136,2014-09-10,,,,
1137,2014-09-11,,,,
1138,2014-09-12,,,,
1139,2014-09-15,,,,
1140,2014-09-16,,,,
1141,2014-09-17,,,,
1142,2014-09-18,,,,
1143,2014-09-19,,,,
1144,2014-09-22,,,,
1145,2014-09-23,,,,
1146,2014-09-24,,,,
1147,2014-09-25,,,,
1148,2014-09-26,,,,
1149,2014-09-29,,,,
1150,2014-09-30,,,,
1151,2014-10-08,,,,
1152,2014-10-09,,,,
1153,2014-10-10,,,,
1154,2014-10-13,,,,
1155,2014-10-14,,,,
1156,2014-10-15,,,,
1157,2014-10-16,,,,
1158,2014-10-17,,,,
1159,2014-10-20,,,,
1160,2014-10-21,,,,
1161,2014-10-22,,,,
1162,2014-10-23,,,,
1163,2014-10-24,,,,
1164,2014-10-27,,,,
1165,2014-10-28,,,,
1166,2014-10-29,,,,
1167,2014-10-30,,,,
1168,2014-10-31,,,,
1169,2014-11-03,,,,
1170,2014-11-04,,,,
1171,2014-11-05,,,,
1172,2014-11-06,,,,
1173,2014-11-07,,,,
1174,2014-11-10,,,,
1175,2014-11-11,,,,
1176,2014-11-12,,,,
1177,2014-11-13,,,,
1178,2014-11-14,,,,
1179,2014-11-17,,,,
1180,2014-11-18,,,,
1181,2014-11-19,,,,
1182,2014-11-20,,,,
1183,2014-11-21,,,,
1184,2014-11-24,,,,
1185,2014-11-25,,,,
1186,2014-11-26,,,,
1187,2014-11-27,,,,
1188,2014-11-28,,,,
1189,2014-12-01,,,,
1190,2014-12-02,,,,
1191,2014-12-03,,,,
1192,2014-12-04,,,,
1193,2014-12-05,,,,
1194,2014-12-08,,,,
1195,2014-12-09,,,,
1196,2014-12-10,,,,
1197,2014-12-11,,,,
1198,2014-12-12,,,,
1199,2014-12-15,,,,
1200,2014-12-16,,,,
1201,2014-12-17,,,,
1202,2014-12-18,,,,
1203,2014-12-19,,,,
1204,2014-12-22,,,,
1205,2014-12-23,,,,
1206,2014-12-24,,,,
1207,2014-12-25,,,,
1208,2014-12-26,,,,
1209,2014-12-29,,,,
1210,2014-12-30,,,,
1211,2014-12-31,,,,
1212,2015-01-05,,,,
1213,2015-01-06,,,,
1214,2015-01-07,,,,
1215,2015-01-08,,,,
1216,2015-01-09,,,,
1217,2015-01-12,,,,
1218,2015-01-13,,,,
1219,2015-01-14,,,,
1220,2015-01-15,,,,
1221,2015-01-16,,,,
1222,2015-01-19,,,,
1223,2015-01-20,,,,
1224,2015-01-21,,,,
1225,2015-01-22,,,,
1226,2015-01-23,,,,
1227,2015-01-26,,,,
1228,2015-01-27,,,,
1229,2015-01-28,,,,
1230,2015-01-29,,,,
1231,2015-01-30,,,,
1232,2015-02-02,,,,
1233,2015-02-03,,,,
1234,2015-02-04,,,,
1235,2015-02-05,,,,
1236,2015-02-06,,,,
1237,2015-02-09,,,,
1238,2015-02-10,,,,
1239,2015-02-11,,,,
1240,2015-02-12,,,,
1241,2015-02-13,,,,
1242,2015-02-16,,,,
1243,2015-02-17,,,,
1244,2015-02-25,,,,
1245,2015-02-26,,,,
1246,2015-02-27,,,,
1247,2015-03-02,,,,
1248,2015-03-03,,,,
1249,2015-03-04,,,,
1250,2015-03-05,,,,
1251,2015-03-06,,,,
1252,2015-03-09,,,,
1253,2015-03-10,,,,
1254,2015-03-11,,,,
1255,2015-03-12,,,,
1256,2015-03-13,,,,
1257,2015-03-16,,,,
1258,2015-03-17,,,,
1259,2015-03-18,,,,
1260,2015-03-19,,,,
1261,2015-03-20,,,,
1262,2015-03-23,,,,
1263,2015-03-24,,,,
1264,2015-03-25,,,,
1265,2015-03-26,,,,
1266,2015-03-27,,,,
1267,2015-03-30,,,,
1268,2015-03-31,,,,
1269,2015-04-01,,,,
1270,2015-04-02,,,,
1271,2015-04-03,,,,
1272,2015-04-07,,,,
1273,2015-04-08,,,,
1274,2015-04-09,,,,
1275,2015-04-10,,,,
1276,2015-04-13,,,,
1277,2015-04-14,,,,
1278,2015-04-15,,,,
1279,2015-04-16,7625.2,-286.8879999999999,7912.088,-0.03625945515267271
1280,2015-04-17,7562.0,-418.7600000000002,7980.76,-0.05247119321969339
1281,2015-04-20,7388.2,-451.701,7839.901,-0.05761565101396051
1282,2015-04-21,7941.8,-170.88699999999972,8112.687,-0.02106416776587088
1283,2015-04-22,7926.8,-396.6269999999995,8323.427,-0.04765188665678206
1284,2015-04-23,8043.0,-367.7029999999995,8410.703,-0.04371846205959235
1285,2015-04-24,8039.0,-380.09499999999935,8419.095,-0.0451467764646912
1286,2015-04-27,8068.2,-444.8159999999998,8513.016,-0.05225128203682453
1287,2015-04-28,7894.2,-372.28300000000036,8266.483,-0.045035234452184845
1288,2015-04-29,8024.0,-404.2540000000008,8428.254,-0.04796414536154235
1289,2015-04-30,8041.0,-428.6730000000007,8469.673,-0.050612697798368446
1290,2015-05-04,8031.2,-479.28099999999995,8510.481,-0.05631655837079008
1291,2015-05-05,7830.6,-368.7439999999988,8199.344,-0.04497237827806698
1292,2015-05-06,7705.0,-377.9989999999998,8082.999,-0.04676469711303933
1293,2015-05-07,7612.0,-291.47800000000007,7903.478,-0.03687971295675145
1294,2015-05-08,7859.0,-342.29299999999967,8201.293,-0.04173646765211286
1295,2015-05-11,8109.0,-449.21800000000076,8558.218,-0.05248966548877356
1296,2015-05-12,8226.0,-519.6779999999999,8745.678,-0.05942112206738001
1297,2015-05-13,8203.0,-621.9290000000001,8824.929,-0.07047410806364562
1298,2015-05-14,8162.8,-650.5929999999998,8813.393,-0.07381867573589421
1299,2015-05-15,8216.6,-526.2849999999999,8742.885,-0.06019580493166728
1300,2015-05-18,8378.2,-525.3949999999986,8903.595,-0.05900931028421651
1301,2015-05-19,8800.4,-324.4330000000009,9124.833,-0.03555495207419148
1302,2015-05-20,8990.8,-286.53100000000086,9277.331,-0.03088506813004741
1303,2015-05-21,9435.0,-184.22299999999996,9619.223,-0.019151546855707573
1304,2015-05-22,9449.4,-328.77100000000064,9778.171,-0.033622954640494696
1305,2015-05-25,9646.6,-393.4899999999998,10040.09,-0.03919187975406593
1306,2015-05-26,10200.6,-172.97999999999956,10373.58,-0.016675053356700345
1307,2015-05-27,10404.0,-93.34000000000015,10497.34,-0.008891776392876685
1308,2015-05-28,9840.0,-28.424000000000888,9868.424,-0.0028802978064178114
1309,2015-05-29,10035.0,68.15500000000065,9966.845,0.006838171959130564
1310,2015-06-01,10906.0,417.6900000000005,10488.31,0.0398243377627092
1311,2015-06-02,11387.6,501.2000000000007,10886.4,0.04603909465020583
1312,2015-06-03,11115.2,135.21000000000095,10979.99,0.012314218865408889
1313,2015-06-04,10697.0,-268.40999999999985,10965.41,-0.024477880900030172
1314,2015-06-05,10691.8,-452.72000000000116,11144.52,-0.040622655798545036
1315,2015-06-08,10195.0,-835.9200000000001,11030.92,-0.07577971737624786
1316,2015-06-09,10230.0,-783.7399999999998,11013.74,-0.07116020534350727
1317,2015-06-10,10543.8,-664.2577000000001,11208.0577,-0.05926608497027992
1318,2015-06-11,10811.8,-554.4931000000015,11366.2931,-0.04878398745497786
1319,2015-06-12,11168.4,-377.490600000001,11545.8906,-0.03269480138673763
1320,2015-06-15,10969.2,-363.6919999999991,11332.892,-0.03209172027757779
1321,2015-06-16,10448.8,-431.0358000000015,10879.8358,-0.03961785893864331
1322,2015-06-17,10685.0,-415.54559999999947,11100.5456,-0.037434700506973236
1323,2015-06-18,10265.8,-465.5787,10731.3787,-0.04338479826455104
1324,2015-06-19,9650.0,-337.40740000000005,9987.4074,-0.03378328193561024
1325,2015-06-23,9502.0,-544.8848999999991,10046.8849,-0.054234213432663006
1326,2015-06-24,9655.0,-612.6265999999996,10267.6266,-0.059665843321571474
1327,2015-06-25,8939.0,-967.1036999999997,9906.1037,-0.09762705189528752
1328,2015-06-26,8219.6,-858.4647999999997,9078.0648,-0.09456473586749455
1329,2015-06-29,7397.8,-1086.8434000000007,8484.6434,-0.1280953540133461
1330,2015-06-30,7876.2,-1029.820200000001,8906.0202,-0.11563191828376955
1331,2015-07-01,7086.8,-1325.1097,8411.9097,-0.157527808459475
1332,2015-07-02,7249.8,-585.3035,7835.1035,-0.07470271452061865
1333,2015-07-03,7062.0,-293.491,7355.491,-0.03990093931186919
1334,2015-07-06,6996.2,-239.79899999999998,7235.999,-0.033139722656125296
1335,2015-07-07,6192.0,-571.5263000000004,6763.5263,-0.08450123125861142
1336,2015-07-08,5605.2,-997.1734999999999,6602.3735,-0.15103257942011308
1337,2015-07-09,6165.6,-730.7515999999996,6896.3516,-0.10596205680696437
1338,2015-07-10,6782.0,-462.78420000000006,7244.7842,-0.06387825878926802
1339,2015-07-13,6970.4,-725.2351000000008,7695.6351,-0.09423979835010637
1340,2015-07-14,7076.8,-782.2573999999995,7859.0574,-0.09953577893450677
1341,2015-07-15,6421.0,-984.2945,7405.2945,-0.1329176712688469
1342,2015-07-16,6643.0,-935.7584999999999,7578.7585,-0.12347121233642686
1343,2015-07-17,7249.4,-745.2971000000007,7994.6971,-0.09322393214872401
1344,2015-07-20,6822.0,-1294.4956000000002,8116.4956,-0.15948947227914473
1345,2015-07-21,6994.8,-1225.6626999999999,8220.4627,-0.14909899171490673
1346,2015-07-22,7033.0,-1287.2363999999998,8320.2364,-0.15471151757178436
1347,2015-07-23,7707.0,-844.9909000000007,8551.9909,-0.09880633759795052
1348,2015-07-24,7279.0,-1146.0738999999994,8425.0739,-0.13603131718524147
1349,2015-07-27,6713.8,-1080.3809,7794.1809,-0.13861378300829533
1350,2015-07-28,6503.8,-1146.0199000000002,7649.8199,-0.149810049776466
1351,2015-07-29,6986.0,-1036.7956000000004,8022.7956,-0.12923121212261726
1352,2015-07-30,6471.6,-1328.9798999999994,7800.5799,-0.17036937215398557
1353,2015-07-31,6638.8,-1088.2608,7727.0608,-0.14083761318404533
1354,2015-08-03,6299.2,-1241.0052999999998,7540.2053,-0.16458508099242336
1355,2015-08-04,6801.0,-1141.0951999999997,7942.0952,-0.14367684738908693
1356,2015-08-05,6661.4,-1177.9375,7839.3375,-0.15025982744077546
1357,2015-08-06,6754.2,-1037.8278,7792.0278,-0.1331909775783911
1358,2015-08-07,7121.6,-891.7186999999994,8013.3187,-0.11127957509040536
1359,2015-08-10,7673.6,-720.4861999999994,8394.0862,-0.08583259485707918
1360,2015-08-11,7514.0,-921.3271000000004,8435.3271,-0.10922245089938484
1361,2015-08-12,7285.0,-1051.3364999999994,8336.3365,-0.1261149307012738
1362,2015-08-13,7500.0,-1034.4287999999997,8534.4288,-0.12120656510720433
1363,2015-08-14,7540.0,-1085.2423,8625.2423,-0.125821659526017
1364,2015-08-17,7640.0,-1180.4567000000006,8820.4567,-0.13383169830650612
1365,2015-08-18,6799.6,-1361.6686999999993,8161.2687,-0.1668452234638469
1366,2015-08-19,7048.6,-1292.3827999999994,8340.9828,-0.154943707592827
1367,2015-08-20,6826.6,-1222.9115999999995,8049.5116,-0.1519237018057095
1368,2015-08-21,6431.4,-1181.5024000000003,7612.9024,-0.15519736598751094
1369,2015-08-24,5839.6,-1166.5884999999998,7006.1885,-0.16650829477397017
1370,2015-08-25,5257.0,-1224.4116999999997,6481.4117,-0.18891126758696716
1371,2015-08-26,4800.0,-1438.5256,6238.5256,-0.23058743238947355
1372,2015-08-27,5297.0,-1159.0548,6456.0548,-0.1795298887487758
1373,2015-08-28,5605.0,-1237.8937999999998,6842.8938,-0.18090209145142658
1374,2015-08-31,5222.2,-1359.1127000000006,6581.3127,-0.20651088345946556
1375,2015-09-01,4690.0,-1479.2071999999998,6169.2072,-0.2397726566875562
1376,2015-09-02,4617.0,-1505.5532999999996,6122.5533,-0.2459028490613548
1377,2015-09-07,4927.0,-1216.5566,6143.5566,-0.1980215499276103
1378,2015-09-08,5363.2,-1011.6551,6374.8551,-0.15869460311341038
1379,2015-09-09,5851.0,-700.0072,6551.0072,-0.10685489706071458
1380,2015-09-10,5701.0,-739.3092999999999,6440.3093,-0.11479406742157552
1381,2015-09-11,5740.0,-753.3190999999997,6493.3191,-0.11601448941574422
1382,2015-09-14,5139.2,-910.5904,6049.7904,-0.15051602448904677
1383,2015-09-15,4856.8,-851.2299000000003,5708.0299,-0.1491284935280385
1384,2015-09-16,5333.8,-751.0366999999997,6084.8367,-0.12342758516428216
1385,2015-09-17,5152.8,-812.6089999999995,5965.409,-0.1362201652895886
1386,2015-09-18,5280.0,-756.8814000000002,6036.8814,-0.12537622488326508
1387,2015-09-21,5583.4,-667.0393000000004,6250.4393,-0.10671878694990293
1388,2015-09-22,5600.0,-695.9258,6295.9258,-0.11053589608695832
1389,2015-09-23,5449.2,-775.4005999999999,6224.6006,-0.1245703378944506
1390,2015-09-24,5511.6,-803.5100999999995,6315.1101,-0.12723611897122736
1391,2015-09-25,5232.0,-876.3764000000001,6108.3764,-0.14347125039642286
1392,2015-09-28,5362.0,-857.6917000000003,6219.6917,-0.13789939137980106
1393,2015-09-29,5274.0,-829.6058000000003,6103.6058,-0.13592060614399445
1394,2015-09-30,5289.8,-833.9273999999996,6123.7274,-0.13617970649705924
1395,2015-10-08,5594.2,-778.2924000000003,6372.4924,-0.12213312329725183
1396,2015-10-09,5748.0,-722.0514000000003,6470.0514,-0.11159902068165954
1397,2015-10-12,6039.0,-679.7221,6718.7221,-0.10116836057261543
1398,2015-10-13,6055.0,-747.0769,6802.0769,-0.1098307047954721
1399,2015-10-14,5933.0,-791.4957000000004,6724.4957,-0.11770335431993813
1400,2015-10-15,6299.8,-629.4373999999998,6929.2374,-0.09083790374969687
1401,2015-10-16,6280.0,-767.5599000000002,7047.5599,-0.10891144039797379
1402,2015-10-19,6005.8,-1041.5717999999997,7047.3718,-0.14779577827864845
1403,2015-10-20,6196.8,-965.2753999999995,7162.0754,-0.13477593380265163
1404,2015-10-21,5858.0,-854.7385999999997,6712.7386,-0.1273308333501918
1405,2015-10-22,5988.0,-976.2975999999999,6964.2976,-0.1401860828003674
1406,2015-10-23,6149.0,-989.2344000000003,7138.2344,-0.1385825043795144
1407,2015-10-26,6102.2,-1084.5548,7186.7548,-0.15091022724192565
1408,2015-10-27,6031.0,-1200.4362,7231.4362,-0.16600246020285708
1409,2015-10-28,5852.0,-1196.8952,7048.8952,-0.16979897785967935
1410,2015-10-29,5953.0,-1155.9748,7108.9748,-0.16260780668402425
1411,2015-10-30,5900.0,-1184.9705999999996,7084.9706,-0.16725130800119337
1412,2015-11-02,5782.0,-1154.4314999999997,6936.4315,-0.16643017378604544
1413,2015-11-03,5778.0,-1142.1028999999999,6920.1029,-0.165041317521449
1414,2015-11-04,6149.8,-1118.1884,7267.9884,-0.15385115364245766
1415,2015-11-05,6125.0,-1151.4505,7276.4505,-0.15824343201400187
1416,2015-11-06,6376.4,-1070.4471000000003,7446.8471,-0.1437450085419372
1417,2015-11-09,6666.0,-877.8014000000003,7543.8014,-0.11636061893145812
1418,2015-11-10,6650.0,-925.0083999999997,7575.0084,-0.12211318471937269
1419,2015-11-11,6760.0,-924.6660000000002,7684.666,-0.120326114368536
1420,2015-11-12,6644.0,-1038.4516999999996,7682.4517,-0.1351719139347143
1421,2015-11-13,6574.8,-992.308,7567.108,-0.13113437788914867
1422,2015-11-16,6674.0,-1044.8548,7718.8548,-0.13536396616762372
1423,2015-11-17,6466.6,-1183.7807999999995,7650.3808,-0.15473488587653042
1424,2015-11-18,6362.2,-1164.7417000000005,7526.9417,-0.15474302132564682
1425,2015-11-19,6571.2,-1147.4220000000005,7718.622,-0.14865632751545554
1426,2015-11-20,6612.4,-1193.8655000000008,7806.2655,-0.1529368300373592
1427,2015-11-23,6517.0,-1227.1822000000002,7744.1822,-0.1584650474778344
1428,2015-11-24,6548.2,-1250.2975000000006,7798.4975,-0.16032543448273215
1429,2015-11-25,6685.0,-1237.3841000000002,7922.3841,-0.15618834991855549
1430,2015-11-26,6602.0,-1272.0797000000002,7874.0797,-0.16155280978423422
1431,2015-11-27,6088.0,-1288.1243000000004,7376.1243,-0.1746342994789283
1432,2015-11-30,6161.0,-1247.3988,7408.3988,-0.16837630285237884
1433,2015-12-01,6162.8,-1281.1452,7443.9452,-0.17210567321210263
1434,2015-12-02,6299.0,-1106.8595999999998,7405.8596,-0.14945727569558567
1435,2015-12-03,6369.0,-1201.5077,7570.5077,-0.158708999133572
1436,2015-12-04,6221.0,-1290.6749,7511.6749,-0.17182251857039232
1437,2015-12-07,6286.8,-1315.4276,7602.2276,-0.1730318623978056
1438,2015-12-08,6140.2,-1263.942,7404.142,-0.1707074229532605
1439,2015-12-09,6126.4,-1247.8742000000002,7374.2742,-0.1692199348920332
1440,2015-12-10,6072.4,-1277.8098,7350.2098,-0.1738467111510205
1441,2015-12-11,6110.0,-1180.7016999999996,7290.7017,-0.16194623625871288
1442,2015-12-14,6339.8,-1101.2300999999998,7441.0301,-0.14799430793862797
1443,2015-12-15,6322.2,-1175.9813000000004,7498.1813,-0.15683553823911944
1444,2015-12-16,6400.8,-1128.6027999999997,7529.4028,-0.14989273784104096
1445,2015-12-17,6640.0,-1076.246,7716.246,-0.13947792747924315
1446,2015-12-18,6616.4,-1082.9700000000003,7699.37,-0.1406569628424144
1447,2015-12-21,6749.6,-1038.964,7788.564,-0.13339609201388086
1448,2015-12-22,6873.8,-982.8081000000002,7856.6081,-0.12509318111463397
1449,2015-12-23,6797.8,-975.4825000000001,7773.2825,-0.1254917082969775
1450,2015-12-24,6835.0,-918.0366999999997,7753.0367,-0.11840995154840421
1451,2015-12-25,6868.0,-924.1243999999997,7792.1244,-0.11859723389426377
1452,2015-12-28,6552.0,-1051.3608999999997,7603.3609,-0.13827581168743414
1453,2015-12-29,6668.4,-1005.9881000000005,7674.3881,-0.13108381891710696
1454,2015-12-30,6730.2,-1010.8472000000002,7741.0472,-0.13058274596232924
1455,2015-12-31,6550.8,-1066.8890000000001,7617.689,-0.14005415553194678
1456,2016-01-04,6226.0,-757.4044000000004,6983.4044,-0.10845776022938043
1457,2016-01-05,6030.0,-859.7413999999999,6889.7414,-0.12478572853256871
1458,2016-01-06,6120.6,-945.0067999999992,7065.6068,-0.13374743695049648
1459,2016-01-07,5820.0,-642.2428,6462.2428,-0.09938388573081779
1460,2016-01-08,5685.8,-884.6315999999997,6570.4316,-0.13463827855692154
1461,2016-01-11,5193.8,-934.8558000000003,6128.6558,-0.15253847344469895
1462,2016-01-12,5205.2,-931.4632000000001,6136.6632,-0.15178659307879241
1463,2016-01-13,5098.0,-826.0439999999999,5924.044,-0.13943920740629204
1464,2016-01-14,5183.6,-941.2201999999997,6124.8202,-0.1536731151716094
1465,2016-01-15,4882.8,-1010.8814999999995,5893.6815,-0.17151953324929411
1466,2016-01-18,4665.2,-1313.7075999999997,5978.9076,-0.21972368330294983
1467,2016-01-19,4864.0,-1333.0946999999996,6197.0947,-0.2151160768932577
1468,2016-01-20,4785.0,-1353.5031,6138.5031,-0.2204939995876193
1469,2016-01-21,4615.6,-1271.2834999999995,5886.8835,-0.21595186994952414
1470,2016-01-22,4628.0,-1352.6111,5980.6111,-0.2261660351063456
1471,2016-01-25,4552.2,-1489.1261000000004,6041.3261,-0.24648993869077857
1472,2016-01-26,4320.0,-1269.3068999999996,5589.3069,-0.2270955813859496
1473,2016-01-27,4300.0,-1214.1886000000004,5514.1886,-0.22019352040298373
1474,2016-01-28,4271.4,-999.8325000000004,5271.2325,-0.1896771770169501
1475,2016-01-29,4448.0,-1021.1253999999999,5469.1254,-0.18670725670323812
1476,2016-02-01,4455.0,-944.4771000000001,5399.4771,-0.17492010476347794
1477,2016-02-02,4608.8,-977.8265999999994,5586.6266,-0.17502988297087896
1478,2016-02-03,4627.0,-983.1733999999997,5610.1734,-0.17524830872429
1479,2016-02-04,4729.2,-992.2853000000005,5721.4853,-0.17343141648900162
1480,2016-02-05,4675.0,-989.1971000000003,5664.1971,-0.17464030338916
1481,2016-02-15,4689.0,-979.0397999999996,5668.0398,-0.17272987391514075
1482,2016-02-16,4909.6,-992.9340999999995,5902.5341,-0.16822166262453267
1483,2016-02-17,4930.0,-1041.4123,5971.4123,-0.17439966421343908
1484,2016-02-18,4885.0,-1072.1305000000002,5957.1305,-0.17997431817214685
1485,2016-02-19,4917.8,-1061.7164000000002,5979.5164,-0.17755890760664192
1486,2016-02-22,4989.6,-1114.1224999999995,6103.7225,-0.18253164359945911
1487,2016-02-23,4960.0,-1110.4997999999996,6070.4998,-0.1829338335535403
1488,2016-02-24,4949.4,-1161.6427000000003,6111.0427,-0.19008911523396824
1489,2016-02-25,4457.8,-1168.2522,5626.0522,-0.20765043737063085
1490,2016-02-26,4538.0,-1110.9376000000002,5648.9376,-0.19666310351879265
1491,2016-02-29,4255.6,-1094.8336999999992,5350.4337,-0.20462522505418568
1492,2016-03-01,4371.0,-1102.6349,5473.6349,-0.20144472916891115
1493,2016-03-02,4678.8,-1074.3481999999995,5753.1482,-0.18674092212677565
1494,2016-03-03,4658.6,-1118.3769999999995,5776.977,-0.19359208111785792
1495,2016-03-04,4500.0,-1121.5613999999996,5621.5614,-0.19951065552712804
1496,2016-03-07,4643.2,-1109.3482000000004,5752.5482,-0.19284465969359463
1497,2016-03-08,4748.8,-1015.5253000000002,5764.3253,-0.17617418295251314
1498,2016-03-09,4621.6,-995.4375999999993,5617.0376,-0.1772175425708383
1499,2016-03-10,4480.0,-1041.9480000000003,5521.948,-0.18869210648126356
1500,2016-03-11,4481.4,-1027.5818,5508.9818,-0.18652844342306596
1501,2016-03-14,4676.6,-1013.9903999999997,5690.5904,-0.1781872053205586
1502,2016-03-15,4631.0,-1008.8011999999999,5639.8012,-0.17887176590550743
1503,2016-03-16,4565.0,-997.8037000000004,5562.8037,-0.17937064721518042
1504,2016-03-17,4780.0,-965.9750000000004,5745.975,-0.16811333150596727
1505,2016-03-18,5149.2,-800.0630000000001,5949.263,-0.13448102731380343
1506,2016-03-21,5378.8,-720.6804999999995,6099.4805,-0.11815440675644417
1507,2016-03-22,5338.4,-737.0922,6075.4922,-0.12132221978657139
1508,2016-03-23,5354.8,-764.1664000000001,6118.9664,-0.12488488251872082
1509,2016-03-24,5216.2,-802.2242000000006,6018.4242,-0.13329472522059851
1510,2016-03-25,5260.2,-817.2312000000002,6077.4312,-0.13446983982311478
1511,2016-03-28,5176.4,-861.3782000000001,6037.7782,-0.14266476367084835
1512,2016-03-29,5084.2,-837.6671999999999,5921.8672,-0.1414532227267778
1513,2016-03-30,5278.4,-859.1034,6137.5034,-0.13997603651022011
1514,2016-03-31,5308.8,-847.0137999999997,6155.8138,-0.13759574729177151
1515,2016-04-01,5290.8,-833.7277999999997,6124.5278,-0.13612931922686344
1516,2016-04-05,5440.6,-845.9825999999994,6286.5826,-0.1345695513489315
1517,2016-04-06,5434.4,-889.0342,6323.4342,-0.1405935717651652
1518,2016-04-07,5361.0,-867.9736999999996,6228.9737,-0.13934457613779933
1519,2016-04-08,5315.0,-853.7419,6168.7419,-0.13839805811943598
1520,2016-04-11,5424.8,-879.5003999999999,6304.3004,-0.139508009485081
1521,2016-04-12,5430.0,-822.7728999999999,6252.7729,-0.13158528434640573
1522,2016-04-13,5566.6,-777.6254999999992,6344.2255,-0.1225721721272359
1523,2016-04-14,5674.4,-727.4545000000007,6401.8545,-0.11363183902414538
1524,2016-04-15,5655.4,-728.9495999999999,6384.3496,-0.11417758200459448
1525,2016-04-18,5193.2,-1088.0024000000003,6281.2024,-0.1732156250847768
1526,2016-04-19,5210.6,-1097.629,6308.229,-0.17399954884326485
1527,2016-04-20,4910.0,-1112.2125999999998,6022.2126,-0.18468504416466464
1528,2016-04-21,4876.8,-1093.8819999999996,5970.682,-0.18320888635502605
1529,2016-04-22,4918.2,-1093.1201,6011.3201,-0.181843602040091
1530,2016-04-25,4917.8,-1060.2771999999995,5978.0772,-0.17736090795214213
1531,2016-04-26,4990.8,-1055.9733999999999,6046.7734,-0.17463419416378326
1532,2016-04-27,4954.4,-1062.299,6016.699,-0.17655844176349855
1533,2016-04-28,4932.8,-1057.5284999999994,5990.3285,-0.17653931666685718
1534,2016-04-29,4949.8,-1035.7939999999999,5985.594,-0.17304782115191908
1535,2016-05-03,5160.0,-1007.4537,6167.4537,-0.1633500223925475
1536,2016-05-04,5170.0,-999.7825999999995,6169.7826,-0.16204502894477993
1537,2016-05-05,5275.8,-928.0165999999999,6203.8166,-0.14958801328846502
1538,2016-05-06,5048.2,-913.2889999999998,5961.489,-0.15319813556646666
1539,2016-05-09,4871.4,-872.2473,5743.6473,-0.15186296345181224
1540,2016-05-10,4846.0,-892.8960999999999,5738.8961,-0.15558673383196464
1541,2016-05-11,4844.0,-879.4103999999998,5723.4104,-0.15365146626563767
1542,2016-05-12,4882.2,-844.2555000000002,5726.4555,-0.1474307274368936
1543,2016-05-13,4828.0,-886.3107,5714.3107,-0.15510369430909662
1544,2016-05-16,4917.0,-895.5423000000001,5812.5423,-0.1540706723114944
1545,2016-05-17,4901.0,-889.3415999999997,5790.3416,-0.15359052391658548
1546,2016-05-18,4836.6,-794.5926999999992,5631.1927,-0.1411055778645258
1547,2016-05-19,4858.6,-808.1331,5666.7331,-0.142610051636277
1548,2016-05-20,4960.0,-772.9017999999996,5732.9018,-0.13481860093957998
1549,2016-05-23,5030.4,-779.0761000000002,5809.4761,-0.13410436441936655
1550,2016-05-24,4990.0,-753.1782000000003,5743.1782,-0.13114310121876424
1551,2016-05-25,4970.0,-745.1833999999999,5715.1834,-0.13038661191520118
1552,2016-05-26,5074.8,-669.5875999999998,5744.3876,-0.11656379176084843
1553,2016-05-27,5134.8,-604.7897000000003,5739.5897,-0.10537159128291003
1554,2016-05-30,5210.8,-500.5151999999998,5711.3152,-0.08763571655089178
1555,2016-05-31,5580.0,-367.3224,5947.3224,-0.0617626513740032
1556,2016-06-01,5510.0,-463.77990000000045,5973.7799,-0.07763592026549228
1557,2016-06-02,5494.0,-519.8941999999997,6013.8942,-0.08644884374587097
